Label,Pitch,ZCR,Average Energy,Spectral Centroid
Tiền,"[  0.           0.           0.         272.42079928 275.5861765
 273.99891692 269.29177953 266.19869963 261.6255653  258.62053938
 254.17759331 249.8109744  248.37216906 245.51937138 244.10528385
 244.10528385 244.10528385 245.51937138 246.94165063 252.7136381
 257.13099468 249.8109744    0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.        ]","[0.16015625 0.23242188 0.25390625 0.18994141 0.15234375 0.10449219
 0.11767578 0.13574219 0.15332031 0.16796875 0.17675781 0.16259766
 0.12695312 0.10058594 0.06835938 0.04736328 0.0390625  0.03222656
 0.02832031 0.03466797 0.07177734 0.11425781 0.16943359 0.30371094
 0.26123047 0.21289062 0.14990234 0.         0.         0.
 0.         0.        ]","[2.12969491e-03 2.79863812e-02 8.31466913e-02 1.14172943e-01
 1.35237545e-01 1.48684874e-01 1.39797166e-01 1.28819063e-01
 1.15703896e-01 1.01781122e-01 8.92497748e-02 7.36821219e-02
 6.26632199e-02 5.27645610e-02 4.52092849e-02 4.22358587e-02
 3.87142301e-02 3.46838012e-02 2.79060118e-02 2.00477354e-02
 1.17552280e-02 2.80823070e-03 9.62305421e-05 5.26723306e-05
 4.09163658e-05 2.97806109e-05 1.26803752e-06 9.65492470e-14
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[2930.08137955 3911.92061397 2284.08157688 2143.44177245 2340.27941114
 2463.66800592 2471.79424051 2554.43921524 2619.1875623  2583.12216749
 2546.0388122  2461.7637692  2290.28071763 1812.96115822 1123.93718763
  767.84712161  701.54517147  668.62674479  607.7183161   500.2904198
  407.84744965  954.5762116  1688.09878882 1914.42446023 2246.99438941
 2882.48283917 3702.09315223 3533.66995341    0.            0.
    0.            0.        ]"
Tiền,"[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.         197.13312122
 194.8688542  190.41804342 184.99721136 181.81906999 178.6955272
 175.625645   170.6259238  164.81377846 152.0104168  143.47872767
 134.64588976 131.57057339 133.8703865  141.83073393 150.26442824
 150.26442824 154.66751208]","[0.         0.         0.         0.         0.         0.
 0.         0.05029297 0.06054688 0.10205078 0.12304688 0.12402344
 0.13134766 0.11083984 0.109375   0.07568359 0.078125   0.08837891
 0.08740234 0.09375    0.08447266 0.05810547 0.04785156 0.03173828
 0.02880859 0.02929688 0.03027344 0.06005859 0.10351562 0.15234375
 0.21044922 0.17285156]","[0.         0.         0.         0.         0.         0.
 0.         0.00374824 0.0053014  0.00532144 0.00719364 0.00915297
 0.06622132 0.11540207 0.14965843 0.17156953 0.17404477 0.16162908
 0.14468312 0.12943593 0.11181781 0.09096188 0.07079023 0.05100326
 0.04404758 0.03906474 0.03010317 0.02032483 0.01239937 0.00566639
 0.00144399 0.00035216]","[   0.            0.            0.            0.            0.
    0.            0.         1001.33566952  588.39237438  599.0762573
 1036.25497367 2196.81056684 1779.9566356  1750.55827553 1951.854404
 2051.23166753 2004.79900511 1949.549242   1874.53004907 1637.16897645
 1487.57293565 1338.9286484  1107.61077361  935.23803377  876.8593072
 1023.00757097 1238.31619291 1594.96978569 2066.53318489 2823.1585763
 2896.90589331 2591.44744721]"
Tiền,"[  0.           0.           0.           0.           0.
   0.           0.           0.         198.27510177 181.81906999
 181.81906999 181.81906999 180.77186921 179.73069986 178.6955272
 177.6663167  176.64303401 175.625645   173.60841241 171.61434972
 169.64319079 166.72882232 161.98237639 159.19961612 155.56349186
 155.56349186 161.04942655   0.           0.           0.
   0.           0.        ]","[0.         0.         0.         0.         0.         0.
 0.07910156 0.13671875 0.17333984 0.22363281 0.19677734 0.20117188
 0.22509766 0.22900391 0.22021484 0.20800781 0.21142578 0.20654297
 0.18603516 0.14746094 0.09130859 0.05566406 0.04248047 0.04492188
 0.08398438 0.12597656 0.22216797 0.32617188 0.40332031 0.51220703
 0.40625    0.28857422]","[0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 1.1896861e-08 1.0280456e-02 2.5003480e-02 4.2560324e-02
 5.5696297e-02 6.5447398e-02 6.9865488e-02 7.2516650e-02 7.2619990e-02
 7.1999349e-02 6.8822175e-02 5.7651833e-02 4.5248218e-02 2.9503115e-02
 1.4739479e-02 8.9282300e-03 7.4777650e-03 6.0158479e-03 4.4141235e-03
 2.4697378e-03 7.3034846e-04 1.3289253e-04 9.7430471e-05 7.8444180e-05
 7.7258555e-05 1.8210003e-05]","[   0.            0.            0.            0.            0.
    0.         3657.84732301 1805.07008195 1822.22671953 1897.58448536
 2097.33521195 2288.36286232 2407.76611721 2469.49487634 2401.15024254
 2312.72926316 2278.68779543 2245.68629849 2200.15051091 2051.19045599
 1604.51526301 1465.24012215 1439.78516894 1548.79488605 1529.14824162
 1575.16911143 1901.77240009 2350.59869029 3751.62850744 3959.15370709
 3888.66965138 3758.88168981]"
Tiền,"[  0.         182.87233715 183.93170582 184.99721136 153.77669276
 152.0104168  152.89100418 153.77669276 152.0104168  149.39896882
 146.83238396 147.68297531 144.30989149   0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.        ]","[0.03564453 0.0546875  0.06835938 0.05517578 0.04736328 0.03613281
 0.02587891 0.02685547 0.02734375 0.02832031 0.06835938 0.11425781
 0.14160156 0.16503906 0.14208984 0.11865234 0.11328125 0.10595703
 0.11425781 0.11181641 0.1171875  0.12158203 0.12011719 0.11767578
 0.11132812 0.10400391 0.10400391 0.10498047 0.09863281 0.09960938
 0.14160156 0.11474609]","[0.0116244  0.01277497 0.06593183 0.11855137 0.14765067 0.17324814
 0.17807211 0.1505128  0.12399044 0.08574884 0.03862746 0.02786444
 0.01659041 0.00816645 0.00825136 0.0079173  0.00778993 0.00825107
 0.00806286 0.00829078 0.00795577 0.00751122 0.00757114 0.00731096
 0.00780016 0.0084512  0.00836585 0.00851766 0.0084603  0.0076353
 0.00655248 0.00521206]","[1086.94970379 1209.57123765 1402.96637759 1074.63580474  936.72115963
 1080.88623392 1136.56908457  988.93099993  819.68264732  963.71772084
 1227.48491482 1669.1141738  2306.27626943 2201.67972798 1970.58095937
 1840.46517558 1776.30889549 1798.86966851 1733.51506116 1714.88016799
 1757.98247526 1779.31435521 1838.51550861 1705.09450337 1652.19746269
 1635.25543404 1543.83086616 1584.89268826 1627.40224193 1626.57728072
 1557.67498307 1604.70697803]"
Tiền,"[  0.           0.           0.           0.           0.
   0.           0.         318.39923224 312.929324   307.55338552
 300.52885649 295.36595061 288.61978298 285.30470202 275.5861765
 270.85177094 270.85177094 270.85177094 261.6255653    0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.        ]","[0.04980469 0.06738281 0.08398438 0.07861328 0.08300781 0.10205078
 0.11328125 0.11816406 0.11425781 0.09521484 0.08544922 0.07861328
 0.06347656 0.05175781 0.04003906 0.02441406 0.02832031 0.03369141
 0.03710938 0.03564453 0.03173828 0.02441406 0.01806641 0.02197266
 0.02050781 0.02587891 0.02832031 0.03173828 0.03417969 0.03173828
 0.08447266 0.07275391]","[0.01050332 0.01130935 0.01199744 0.01260293 0.02533076 0.14888251
 0.23761266 0.29515752 0.3401005  0.34908384 0.32163346 0.275276
 0.21968082 0.14796028 0.08326642 0.0642266  0.05029401 0.03436242
 0.01619213 0.01106705 0.01410426 0.01862966 0.02018459 0.02019857
 0.01818531 0.01348357 0.01079028 0.00733007 0.00708893 0.00660188
 0.00538858 0.00461431]","[2818.31450126 2967.08597346 2784.52847506 2377.36717788 3599.72173249
 2478.02416665 1999.94474558 2133.97590408 2467.01932198 2550.48990123
 2595.50257306 2565.53971415 2343.20478226 1751.47967103  929.68235565
  714.71808212  624.12224916  743.16134606 1009.64044737 1057.6855507
  881.56242897  738.50078686  621.10353685  550.56187935  556.37010062
  742.51225253  859.92073926  898.55316004 1168.17133437 1242.32702645
 1029.8203631   973.34918332]"
Tiền,"[  0.           0.           0.           0.           0.
 304.02083359 302.26980244 304.02083359 307.55338552 309.33502416
 307.55338552 304.02083359 298.79793764 288.61978298 282.02769802
 272.42079928 267.74077301 269.29177953 270.85177094 269.29177953
 269.29177953 267.74077301 314.74210514   0.           0.
   0.           0.           0.           0.           0.
   0.           0.        ]","[0.13232422 0.17382812 0.20703125 0.14892578 0.10205078 0.07421875
 0.05517578 0.05566406 0.05566406 0.05566406 0.05615234 0.0546875
 0.05029297 0.04394531 0.03564453 0.02880859 0.02539062 0.02441406
 0.03076172 0.03955078 0.05810547 0.10302734 0.14501953 0.16650391
 0.17138672 0.15869141 0.11865234 0.11816406 0.13769531 0.11328125
 0.16748047 0.13134766]","[0.00061398 0.00067932 0.00784103 0.12362059 0.20516802 0.30026087
 0.37889728 0.41958648 0.4385761  0.42595297 0.38991338 0.3534173
 0.30227357 0.25296068 0.2177771  0.1798366  0.16157714 0.12852706
 0.09501295 0.05942764 0.0138653  0.00337268 0.00119555 0.00141471
 0.00146148 0.00129721 0.00135287 0.00098786 0.00083206 0.00086795
 0.00068832 0.00059896]","[2657.28136671 2645.53638508 2560.69435512  957.88795527  984.63425498
 1103.94228186 1135.00850166 1063.55318351 1125.63428193 1227.56348957
 1327.58352306 1322.31053802 1212.78938855 1068.42444518  915.22402729
  631.14202457  453.03998816  376.82311498  385.26636456  623.13248451
 1304.23673298 2034.25579347 2286.31488684 2451.35151829 2037.24510134
 1825.02547377 2310.59093371 2266.48511041 2111.57992873 2458.39059649
 2306.78989745 2089.65516389]"
Tiền,"[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.         437.46578648
 425.01198473 415.30469758 408.17001145 401.15789497 394.26624244
 383.04224785 369.99442271 351.25129    341.2518476  335.38934512
 322.09885311 320.24370023]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.02246094
 0.08691406 0.14160156 0.19335938 0.24902344 0.22363281 0.18164062
 0.14941406 0.08837891 0.07324219 0.08007812 0.07861328 0.078125
 0.07080078 0.06445312 0.05419922 0.04443359 0.03564453 0.07080078
 0.06347656 0.05615234]","[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.11130152e-09
 1.94824548e-04 2.38718756e-04 2.56300322e-04 2.83024419e-04
 3.09370225e-03 5.48040532e-02 8.07673857e-02 1.00847527e-01
 1.13411300e-01 1.13230988e-01 1.13611355e-01 1.11864999e-01
 1.07584506e-01 9.65872556e-02 7.86057115e-02 5.57540394e-02
 3.70835327e-02 2.58374829e-02 1.45477420e-02 5.37358504e-03]","[   0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.         4166.2180037  1968.03494304 2078.77871149 2292.09025624
 2503.13178518 2567.21659083 1275.60282984 1313.34404262 1411.55262842
 1426.30434014 1406.68261183 1391.10427062 1260.66474708 1077.35120413
  944.64525694  776.05522146  598.16566936  547.66713718  576.05672254
  733.23377428 1092.87247996]"
Tiền,"[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.         380.83608684 385.26118902
 380.83608684 374.29355082 369.99442271 369.99442271 367.86341165
 363.63813999 347.21682483 339.28638159 331.53706992 322.09885311
 322.09885311 298.79793764 241.30149553 241.30149553 225.14225624
 230.40470702 246.94165063]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.05908203 0.09716797
 0.11474609 0.13183594 0.08935547 0.06835938 0.06738281 0.06689453
 0.06591797 0.06396484 0.06298828 0.0546875  0.04589844 0.03857422
 0.05273438 0.06103516 0.10107422 0.14990234 0.21142578 0.20410156
 0.20556641 0.14892578]","[0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.6534421e-14
 6.3434077e-06 1.3513278e-02 4.5679651e-02 6.5115839e-02 8.3276033e-02
 9.9247351e-02 1.0807576e-01 1.1460702e-01 1.0586453e-01 9.1859415e-02
 7.0322827e-02 3.7971064e-02 2.6403014e-02 1.9262513e-02 1.1383839e-02
 5.0315713e-03 1.6308558e-03 3.7218916e-04 3.0054068e-04 2.2493779e-04
 2.0561143e-04 1.9486254e-04]","[   0.            0.            0.            0.            0.
    0.            0.            0.            0.         3746.0726022
 3254.59858805 1598.87989953 1043.67772993 1096.19356526 1244.74300305
 1218.3529884  1096.12013615 1044.00539199 1001.65397434  899.53512184
  799.32165143  587.75788905  522.95749757  558.76638083  608.10740555
  757.70368973 1356.64373045 1640.12158469 2044.64332152 2436.02166719
 1884.67326368 1817.97703679]"
việt,"[ 0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         65.40639133 65.40639133 65.40639133 65.40639133 65.40639133
 65.40639133 80.9911882  76.0052084  68.10519982 65.40639133 65.40639133
 72.99334583 65.40639133]","[0.07519531 0.08496094 0.10498047 0.06445312 0.07861328 0.09765625
 0.11328125 0.11572266 0.10839844 0.08789062 0.05224609 0.02099609
 0.00927734 0.00244141 0.05664062 0.10986328 0.13769531 0.13671875
 0.08398438 0.03222656 0.00439453 0.00488281 0.00488281 0.00537109
 0.00634766 0.00683594 0.00683594 0.00537109 0.00537109 0.00439453
 0.06933594 0.06835938]","[0.00338953 0.00837542 0.03684587 0.05865286 0.07152115 0.083108
 0.08600389 0.08169399 0.0715865  0.05723359 0.03876367 0.01221602
 0.00377043 0.00359917 0.00297298 0.00131052 0.00112179 0.01418492
 0.01590827 0.01865968 0.0207057  0.01834383 0.01863809 0.01669012
 0.01541803 0.01325678 0.01220065 0.01151854 0.00988653 0.00779648
 0.0050245  0.0038862 ]","[ 788.09673638  776.09321117 1101.75330896 1362.38503842 1655.227166
 1784.23812698 1822.93065614 1738.73427838 1623.95328693 1495.54378716
 1413.56493121 1154.76284469  309.81522973  138.78509477  650.92400164
 2860.44966908 3222.45760211  943.98888765  167.43205985  105.37075897
   89.72660146   73.72600328   70.40490266   60.30084607   72.8056137
   80.4945355    68.55964275   61.15785365   61.94880039   74.14434686
   81.74538926  113.27701421]"
việt,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.02099609 0.06298828 0.07421875 0.09375    0.09716797
 0.07421875 0.07519531 0.07128906 0.05615234 0.04931641 0.10058594
 0.08447266 0.07470703]","[0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.1940762e-09
 5.8036234e-04 2.2042621e-02 5.0773628e-02 6.3254625e-02 6.4626612e-02
 6.0978606e-02 4.0381879e-02 1.4448776e-02 5.7772077e-03 2.4706570e-03
 1.3095011e-03 6.7626627e-04]","[   0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.         4082.79677107
 1449.60335975  856.83734178 1143.6872026  1330.86764531 1383.26134779
 1377.27534342 1235.83961445  894.26800679  678.68385163  561.66927436
  787.84169573 1013.72409509]"
việt,"[  0.         347.21682483 341.2518476  335.38934512 327.72904189
 309.33502416 270.85177094 254.17759331 242.69934088 226.44649206
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.        ]","[0.04199219 0.05664062 0.0703125  0.06884766 0.08398438 0.08691406
 0.10107422 0.18554688 0.29492188 0.40869141 0.46875    0.46044922
 0.47070312 0.45019531 0.51757812 0.53125    0.51513672 0.52197266
 0.50146484 0.53613281 0.57958984 0.59277344 0.65917969 0.64355469
 0.6015625  0.58984375 0.51904297 0.40185547 0.26806641 0.14697266
 0.08300781 0.06591797]","[3.1716622e-02 5.7817519e-02 7.1085170e-02 7.6575711e-02 7.4658997e-02
 5.8792941e-02 4.1818317e-02 2.9749310e-02 1.4904196e-02 1.6033704e-03
 4.1650407e-04 1.5022603e-04 3.3648059e-05 1.6991049e-05 8.2020188e-06
 4.5389179e-06 4.6126047e-06 5.1177531e-06 5.3023132e-06 5.2574983e-06
 4.9880564e-06 4.8662378e-06 4.8290258e-06 4.6405339e-06 4.6891955e-06
 4.9199939e-06 5.0569788e-06 2.0657156e-03 2.3748742e-03 3.5265852e-03
 3.8847628e-03 3.2900185e-03]","[1996.64336771 1582.57435783 1363.29151749 1253.57837329 1311.08637881
 1333.88820931 1322.36570664 1364.06529753 2068.22664452 4800.48199096
 5028.42362015 4408.51763731 4065.50893521 3840.20152352 3726.78761837
 3940.10413102 3931.94545042 3792.71772371 3774.55999948 3863.56468578
 3826.88926875 3880.96540594 3955.18233922 3998.38879979 3972.81019624
 3842.9520831  3804.11055731  714.30090997  105.29566549   74.22419744
  273.98667977  380.38029765]"
việt,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.00878906 0.0859375  0.08984375 0.09472656
 0.09570312 0.02978516 0.04345703 0.04443359 0.03466797 0.02392578
 0.00585938 0.00048828 0.00048828 0.         0.02832031 0.10351562
 0.10351562 0.10351562]","[0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.9062276e-11
 9.3664648e-04 2.4478536e-03 2.1107497e-02 2.4634374e-02 2.6983891e-02
 2.9553713e-02 2.5787322e-02 2.3308031e-02 2.0640524e-02 1.6864749e-02
 7.6693920e-03 4.6371799e-03 4.2971340e-03 3.1757618e-03 2.1417958e-03
 1.5162890e-03 6.4417569e-04]","[   0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.         3464.79884299
 1016.92448902  640.21055674  594.59916763  631.33365169  599.83732052
  730.80061051  896.98365534  814.83029851  617.88678326  417.91774467
  289.18175256  312.7966844   261.85677423  199.21605791  515.80301762
  913.1255447  1105.24545157]"
việt,"[  0.           0.           0.           0.           0.
   0.         131.57057339 134.64588976 133.8703865  130.81278265
 135.42588547 134.64588976 134.64588976 133.09934981 131.57057339
 130.05935646 126.35681905 123.47082531 119.95585059 119.26495573
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.        ]","[0.         0.         0.01171875 0.06396484 0.06933594 0.07421875
 0.06933594 0.05224609 0.08007812 0.09912109 0.12353516 0.12402344
 0.11914062 0.13037109 0.13818359 0.12988281 0.12109375 0.09667969
 0.06591797 0.05566406 0.04736328 0.04882812 0.06103516 0.09765625
 0.15380859 0.21386719 0.26367188 0.29003906 0.29882812 0.32568359
 0.25732422 0.17724609]","[0.00000000e+00 0.00000000e+00 2.39900339e-11 4.23975382e-03
 2.16949154e-02 3.29962932e-02 4.01699208e-02 4.26041484e-02
 5.32357097e-02 9.18590277e-02 1.18344970e-01 1.33273289e-01
 1.44664437e-01 1.42492518e-01 1.33334458e-01 1.28123134e-01
 1.17726609e-01 9.17823985e-02 7.00196251e-02 4.79298681e-02
 1.47738485e-02 7.53208948e-03 3.47507093e-03 2.10668682e-03
 1.38890755e-03 1.06462697e-03 1.21146103e-03 1.39055366e-03
 1.44118082e-03 1.26663654e-03 9.53573093e-04 6.26840687e-04]","[   0.            0.         3269.7048112   720.53084354  489.33523852
  340.15403345  407.74032855  941.92259819 2189.77882912 2325.11917902
 2096.03923307 2314.67647477 2504.74868294 2320.55544105 2078.83769171
 2035.64828775 1799.07490506 1469.77350096 1248.62196448 1074.91220258
 1025.62614523  995.78413036  862.93072557  863.34436325 1404.87950813
 2430.34002704 2667.36548428 2737.5693636  2853.4212412  2816.15021867
 2725.19905359 2711.72652813]"
việt,"[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.         445.11255373 429.95038611 401.15789497 383.04224785
 372.1377786  363.63813999 355.33263339 337.33223583 323.96475278
 323.96475278 343.22869945]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.10595703 0.18164062 0.21923828 0.24462891 0.16552734
 0.12255859 0.11181641 0.11328125 0.11181641 0.13525391 0.16503906
 0.13818359 0.11279297]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.00137366 0.00218693 0.01475585 0.05649011 0.08184686
 0.10002808 0.11197001 0.104219   0.08582024 0.06369309 0.03622417
 0.00380497 0.00114177]","[   0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.         3337.27717432
 3690.89593457 3639.87066875 1899.36317922 2137.96529831 2385.8858927
 2365.65698477 2085.48782616 1926.16357993 1824.8222453  1615.13088623
 1696.36117569 2177.28073295]"
việt,"[  0.           0.           0.           0.           0.
   0.         134.64588976 133.09934981 132.33275397 129.31026969
 122.05264193 119.26495573  95.76056196 117.89508088 117.21605518
   0.           0.           0.           0.           0.
 442.54889407 442.54889407 429.95038611 442.54889407 410.53451628
 410.53451628 412.91271854 405.81912518   0.         329.62755691
 327.72904189 333.45764463]","[0.03662109 0.1171875  0.19824219 0.25976562 0.27978516 0.21728516
 0.15380859 0.1015625  0.07080078 0.05419922 0.04101562 0.02539062
 0.02246094 0.04248047 0.14697266 0.33789062 0.41357422 0.42871094
 0.33056641 0.14111328 0.08740234 0.14501953 0.18457031 0.19384766
 0.18896484 0.18457031 0.25683594 0.28808594 0.28662109 0.21435547
 0.15917969 0.10888672]","[1.15395895e-04 1.92467982e-04 2.54633866e-04 3.82362225e-04
 7.02651637e-03 2.84878835e-02 3.85981277e-02 4.44729961e-02
 4.63354066e-02 3.74725908e-02 2.69568749e-02 1.54468259e-02
 4.50129854e-03 9.09703318e-04 2.57085369e-04 9.94489383e-05
 5.16916371e-05 1.47395522e-05 1.51595881e-03 1.54174503e-03
 1.54559442e-03 1.54572004e-03 5.13940351e-04 6.46764529e-04
 6.44864689e-04 6.44566957e-04 4.92564461e-04 5.60437387e-04
 9.56002623e-04 1.66302035e-03 1.76344020e-03 1.67487236e-03]","[ 835.4658561  1249.21469925 2430.84893173 2697.82936792 2072.66311045
 1406.37140705 1361.93474304 1340.09698751 1345.94583353 1297.35429453
 1184.61921742  822.5865593   509.53747906  639.88198589  930.92085739
 1123.70572734 1584.25120884 1646.85658486  481.15328601  381.01813057
  383.2492308   509.4878658  1111.51495699  818.01002216  737.01750035
  821.88298711 1259.74163628 1878.45500411  922.93294418  808.34477458
  697.72340061  738.32986946]"
việt,"[  0.         164.81377846 175.625645   186.0688893  190.41804342
 187.14677541 178.6955272  167.69467256 158.2826938  151.13490122
 145.14587019 141.83073393 139.39416681 156.464662   145.14587019
 146.83238396 142.65235101 126.35681905   0.           0.
   0.           0.           0.           0.           0.
   0.           0.          67.32294488  75.56745061  66.54967491
  67.71294273  83.84733628]","[0.01513672 0.02294922 0.03173828 0.02880859 0.03417969 0.03955078
 0.04394531 0.046875   0.05078125 0.05029297 0.04589844 0.04443359
 0.04199219 0.04101562 0.04980469 0.08398438 0.15039062 0.24414062
 0.32128906 0.34960938 0.328125   0.28759766 0.28515625 0.3125
 0.35498047 0.39501953 0.39257812 0.39208984 0.38574219 0.41796875
 0.36376953 0.265625  ]","[4.6769675e-02 1.2700135e-01 2.6658678e-01 3.4949738e-01 4.0433314e-01
 4.2557055e-01 3.8012987e-01 3.2314906e-01 2.5728539e-01 1.9077878e-01
 1.3544826e-01 8.2349800e-02 4.5461513e-02 1.7333677e-02 4.8220283e-03
 2.3483820e-03 1.2305215e-03 2.9261975e-04 9.7428267e-05 6.6850313e-05
 7.7535471e-05 8.7724286e-05 8.9608868e-05 8.7004279e-05 7.4535659e-05
 6.2233528e-05 5.9571616e-05 6.1029208e-05 6.0090922e-05 5.4454111e-05
 4.5351917e-05 3.1266332e-05]","[ 472.4313772   369.36597108  597.99837909  775.02277458  913.24506503
 1039.25199256 1088.5394765  1055.44219191  946.89264151  815.0428055
  764.18995555  740.98882336  745.38052865  774.39807018  772.63363471
  865.56279774 1339.98622576 2480.45200289 3251.62161682 3354.61493791
 3080.91333062 2934.97049007 2816.92662865 2969.50867146 3258.58301453
 3321.32158004 3376.67087977 3258.10630943 3203.98460567 3249.01064343
 3224.54139793 3260.85444469]"
việt,"[  0.           0.           0.           0.         148.53849408
 145.14587019 143.47872767 141.83073393 141.01384901 140.20166901
 138.59131549   0.           0.          69.29565774  70.1008345
  67.32294488  66.54967491  66.54967491  72.15494574  67.32294488
  69.69708341  70.1008345   70.1008345   70.1008345   69.29565774
  67.32294488  68.49972923  67.32294488  66.54967491  66.54967491
  68.10519982  68.10519982]","[0.03417969 0.04736328 0.06298828 0.05761719 0.05908203 0.06884766
 0.08105469 0.08398438 0.08740234 0.08496094 0.07128906 0.06494141
 0.0625     0.05908203 0.0625     0.07226562 0.07470703 0.07373047
 0.07324219 0.06689453 0.06689453 0.06591797 0.06640625 0.07958984
 0.08203125 0.08300781 0.07958984 0.06542969 0.06054688 0.05957031
 0.10888672 0.09521484]","[0.00669176 0.01115306 0.02068561 0.08416177 0.13098434 0.15401563
 0.16469134 0.14498565 0.10514965 0.06658582 0.02760706 0.01481754
 0.00982494 0.00921856 0.00793602 0.00652086 0.00626739 0.00669844
 0.00697371 0.00723465 0.0075396  0.00712022 0.00657035 0.00667377
 0.00644992 0.00654669 0.00698577 0.00664884 0.00652485 0.00645704
 0.0054363  0.0044778 ]","[1052.58168231 1099.6271311   931.47565321  790.95160132  993.07303655
 1265.66744132 1406.70841891 1434.18251038 1320.82713671 1124.50375377
 1087.65209456 1141.74555903 1035.08831454 1028.07147009 1155.62137248
 1131.80500175 1094.25159268 1120.04554207 1082.94589517 1087.12438703
 1053.28429009 1091.04655286 1123.51870983 1131.39956576 1175.36798532
 1147.53590366 1132.44707614 1058.45451662  995.32575645 1003.4035072
 1080.27057887 1023.5804039 ]"
